identifier,series,control_symbol,title,contents_dates,start_date,end_date,access_status,location,digitised_status,digitised_pages
790188,B13,1926/4467,Said Mahtab Shah - Enquiries Re Certificate for Exemption from Dictation Test issued 1911,1926 - circa1926,1926,,Open,Melbourne,False,0
790189,B13,1926/4468,"Angelo Rossou - Ex ""San Rossore"" (Melbourne) 21.5.1922 - Re Departure from Commonwealth. Giovanni Goigo - Ex ""San Rossore"" (Melbourne) 20.6.1920 - Re Passports etc  [6 pp]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790190,B13,1926/4483,"Rudolf Adler - Ex ""Ormonde"" (Melbourne) 10.6.1926 - Re Departure from Australia, Passport etc",1926 - circa1926,1926,,Open,Melbourne,False,0
790191,B13,1926/4555,"Manuel Guillot - Ex ""Eastern Sea"" (Melbourne) March 1926 - Left Sydney as crew member of ""Ventura"" 16.6.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790192,B13,1926/4556,"Passengers coming under Immigration Act ex ""Osterley""",1926 - circa1926,1926,,Open,Melbourne,False,0
790194,B13,1926/4652,"Restricted passenger per ""Regina d'Italia""",1926 - circa1926,1926,,Open,Melbourne,False,0
790195,B13,1926/4653,Application for permission for Barka Singh to enter Commonwealth,1926 - circa1926,1926,,Open,Melbourne,False,0
790196,B13,1926/4698,Miss Alison McCall - Permission to enter Australia,1926 - circa1926,1926,,Open,Melbourne,False,0
790197,B13,1926/4699,"Miss Sarah Isabel Hedley - Arrived per ""Orvieto"" 7.6.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790198,B13,1926/4700,"William Wilshin ex ""Bendigo"" 24.7.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790200,B13,1926/4723,"Application for return of Passport - Niels Anderson Koefoed ex ""Linal"" (Melbourne) 9.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790201,B13,1926/4722,"Application for return of Passport - Haikki Aulio ex ""Farell"" (Melbourne) 2.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790202,B13,1926/4779,"William Henry Lyons ex ""Changte""",1926 - circa1926,1926,,Open,Melbourne,False,0
790203,B13,1926/4787,"Pasquale Natale - Restricted Melbourne ""Ormuz""",1926 - circa1926,1926,,Open,Melbourne,False,0
790204,B13,1926/4807,Pietro Ceccato - Re Passport,1926 - circa1926,1926,,Open,Melbourne,False,0
790205,B13,1926/4824,Martha Kock (German) - Permission to come to Australia,1926 - circa1926,1926,,Open,Melbourne,False,0
790207,B13,1926/4825,"Application for return of Passport/Permit - Rudolph Canatore ex ""Regina d'Italia"" (Melbourne) 22.9.1924",1926 - circa1926,1926,,Open,Melbourne,False,0
790209,B13,1926/4873,"Atto di Chiamata forms for Italian passengers ex ""Osterley"" (Melbourne) 2.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790210,B13,1926/5038,"Onne Karl Alilgren and Vaino Himanka - Departure per ""Rozen"" (Sydney) - Re Passports",1926 - circa1926,1926,,Open,Melbourne,False,0
790211,B13,1926/5040,George Wing - Application form requested - Re Visit to China,1926 - circa1926,1926,,Open,Melbourne,False,0
790212,B13,1926/5058,"Albert Wright - Deported per ""Jervis Bay"" 20.5.1926",1926 - circa1926,1926,,Open,Melbourne,True,14
790213,B13,1926/5068,"Passengers under Immigration Act ex ""Ceramic""",1926 - circa1926,1926,,Open,Melbourne,False,0
790214,B13,1926/5069,"Atto di Chiamata forms for passengers ex ""Regina d' Italia"" 4.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790215,B13,1926/5133,"Deserter C Gusta Linderbeck ex ""Tisnaren"" - request for passport",1926 - circa1926,1926,,Open,Melbourne,False,0
790216,B13,1926/5152,"Henry A Burchett - Deportee ex ""Barrabool"" - Left Commonwealth per ""Bendigo"" 23.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790218,B13,1926/5153,"Mrs E Waine ex ""Benalla"" - Left Commonwealth per ""Bendigo"" 23.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790219,B13,1926/5154,"George Prentice arrived per ""Orvieto"" 7.6.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790220,B13,1926/5155,"Dorothea Wall arrived per ""Orama"" 12.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790222,B13,1926/5170,Yee Ack - Certificate for Exemption from Dictation Test,1926 - circa1926,1926,,Open,Melbourne,False,0
790224,B13,1926/5156,"Mrs Isabella McCash arrived per ""Benalla"" 3.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790225,B13,1926/5171,"Ali Ahmed and Kaid Salem - Deserters ""Australind""",1926 - circa1926,1926,,Open,Melbourne,False,0
790226,B13,1926/5209,"Restricted passengers ""Sophocles"" 12.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790227,B13,1926/5224,Walter Charles Wilkinson - Permit to leave Australia,1926 - circa1926,1926,,Open,Melbourne,False,0
790229,B13,1926/5241,"Rustom Allee x Jahoor Mallick, colored crew member of ""Australia"" - Death in Melbourne Hospital",1926 - circa1926,1926,,Open,Melbourne,False,0
790230,B13,1926/5242,"Nozir Ahamode - Ex ""Manaar"" on board ""Matheran"" on departure from Fremantle 19.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790232,B13,1926/5243,"Dall Acqua Eurico - Ex ""Regina d'Italia"" - Left Commonwealth per ""Palermo"" 13.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790234,B13,1926/5244,"Jitsutaro Iwaski (Japanese) - Departed per ""Manuka"" [1 page] [part Box 54]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790235,B13,1926/5245,"John Bright, ex crew member of ""Papanui"" - Death in Alfred Hospital",1926 - circa1926,1926,,Open,Melbourne,False,0
790236,B13,1926/5252,"Amar Singh (Umber Singh) Indian passenger ex ""Narkunda""",1926 - circa1926,1926,,Open,Melbourne,False,0
790238,B13,1926/5262,"Andrea Fadiga ex ""Moncalieri"" November 1922 - Re Passport",1926 - circa1926,1926,,Open,Melbourne,False,0
790240,B13,1926/5263,"Antonio Tazzer - Arrived Melbourne per ""Osterley"" June 1924 - Re Passport",1926 - circa1926,1926,,Open,Melbourne,False,0
790241,B13,1926/5283,"Emilio Fiorenza - Arrived Melbourne per ""Regina d'Italia"" 4.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790242,B13,1926/5315,"James Macherras - Permission to come to Australia - Arrived per ""Sophocles"" 12.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790244,B13,1926/5316,"Ronald Jackson - Arrived Melbourne per ""Beltana"" 13.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790245,B13,1926/5318,Permission for Hee Ong to come to Australia for 6 months,1926 - circa1926,1926,,Open,Melbourne,False,0
790248,B13,1926/5356,"Application for return of Passport/Permit - Juhe (Juno) Emil Kallio ex ""Roxen"" (Melbourne) 14.2.1926",1926 - circa1926,1926,,Open,Melbourne,True,5
790249,B13,1926/5357,C.H. Gilbert; allowed to retain passport on disembarking from S.S. Moeraki from New Zealand,1926 - circa1926,1926,,Open,Melbourne,False,0
790250,B13,1926/5404,"Ernest Betts ex ""Jervis Bay"" 16.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790252,B13,1926/5405,"Passengers under I>mmigration Act ex ""Ormonde""",1926 - circa1926,1926,,Open,Melbourne,False,0
790253,B13,1926/5502,"Correspondence from Customs, Victoria to Sydney - Re Passport of Mrs Julie Foley",1926 - circa1926,1926,,Open,Melbourne,False,0
790254,B13,1926/5503,"Application for return of Passport/Permit - Helge Lindberg ex ""Farell"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790255,B13,1926/5505,"Application for return of Passport/Permit - Halger Hojer ex ""Farell"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790256,B13,1926/5540,"Application for return of Passport/Permit - Henri Dedryver ex ""Mooltan"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790257,B13,1926/5541,"Application for return of Passport/Permit - Eduord Douez ex ""Moldavia"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790268,B13,1926/5634,"David H Workman arrived Melbourne per ""Berrima"" 9.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790270,B13,1926/5635,"Grace Christie arrived Adelaide per ""Beltana"" 10.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790271,B13,1926/5642,"John Heslop arrived Melbourne per ""Benalla"" 3.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790272,B13,1926/5713,"Domenico Dorza and Giovanna Moronier ex ""Moncaleiri"" 27.11.1926 - Re Passports",1926 - circa1926,1926,,Open,Melbourne,False,0
790273,B13,1926/5806,"Minna (Minah) Javanese servant departure per S S  ""Manuka"" 20 March 1926",1926 - 1926,1926,1926,Open,Melbourne,False,0
790275,B13,1926/5810,"Edwin R and Winfred Lancaster, American tourists - Permitted to retain Passports ex ""Sophocles""",1926 - circa1926,1926,,Open,Melbourne,False,0
790276,B13,1926/5846,"Passengers under Immigration Act landed from ""Cephee""",1925 - 1926,1925,1926,Open,Melbourne,False,0
790277,B13,1926/5847,"Passengers under Immigration Act landed from ""Moreton Bay""",1926 - circa1926,1926,,Open,Melbourne,False,0
790278,B13,1926/5860,"Miss J E Brinkworth ex ""Osterley"" 2.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790279,B13,1926/5865,William McInerny - Re Passport etc,1926 - circa1926,1926,,Open,Melbourne,False,0
790280,B13,1926/5908,Alfred M Coates - Re Trip to Europe and bringing back German girl domestic,1926 - circa1926,1926,,Open,Melbourne,False,0
790281,B13,1926/5909,"Mrs Mary Jane Harris - Arrived per ""Borda"" 23.10.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790282,B13,1926/5910,"Au Kwong ex ""Eastern"" 1.4.1923 - Departure from Commonwealth per ""Tango Maru"" 8.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790283,B13,1926/6044,"Douglas Paton Carruthers - Permission to come to Australia - Arrived per ""Ormonde"" 15.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790284,B13,1926/6045,"Mrs Annie Wylie arrived per ""Ormonde"" 15.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790285,B13,1926/6074,"Mrs Julia Levenia Black & Family - Permission to enter Australia - Arrived per ""Oronsay"" 28.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790286,B13,1926/6083,Miss Elsie Wolter - Extension of Certificate for Exemption from Dictation Test,1926 - circa1926,1926,,Open,Melbourne,False,0
790287,B13,1926/6134,"Passengers under Immigration Act ex ""Narkunda""",1926 - circa1926,1926,,Open,Melbourne,False,0
790288,B13,1926/6141,"Angus McLean ex ""Pakeha"" - Deported as distressed British seaman per ""Demosthenes"" 16.1.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790289,B13,1926/6165,Luigi Paiusco - Re Passport,1926 - circa1926,1926,,Open,Melbourne,False,0
790290,B13,1926/6169,"Chin Foo, Chinese passenger Sydney ex ""Taiping"" 11.2.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790291,B13,1926/6170,"Nicholas Abi, Shafica Abi (and maid) and Saada Abi CARTER; Handoumi and Joseph EAD - Permission to come to Australia  [10 pp]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790292,B13,1926/6172,"Janne Tor Johansson, seaman ex ""unden"" - Re Passport",1926 - circa1926,1926,,Open,Melbourne,False,0
790293,B13,1926/6195,"Ethel M Flaxman ex ""Ormuz"" 14.9.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790295,B13,1926/6214,"Passengers under Immigration Act ex ""Mishima Maru""",1926 - circa1926,1926,,Open,Melbourne,False,0
790296,B13,1926/6215,"Atto di Chiamata form for Italian passenger on ""Ormonde"" 15.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790298,B13,1926/6260,"Departure per ""Taiping"" from Thursday Island 7.5.1926 - Mrs King Tong and Lew Mun Yin",1926 - circa1926,1926,,Open,Melbourne,False,0
790302,B13,1926/6317,"Application for return of Passport/Permit - Johannes Ojalaiwen ex ""Farell""",1926 - circa1926,1926,,Open,Melbourne,False,0
790304,B13,1926/6419,"Reports of Medical Officer and Boarding Inspector - Re Angore Allee x Abbas Alee, crew member of ""Nuddea""",1926 - circa1926,1926,,Open,Melbourne,False,0
790307,B13,1926/6453,Frank Hy Puxon - Enquiries regarding becoming naturalised British subject,1926 - circa1926,1926,,Open,Melbourne,False,0
790309,B13,1926/6461,"Judd Miranski (Polish) - Passenger for Sydney per ""Berrima""",1926 - circa1926,1926,,Open,Melbourne,False,0
790310,B13,1926/6484,"Passengers under Immigration Act ex ""Oronsay""",1926 - circa1926,1926,,Open,Melbourne,False,0
790311,B13,1926/6485,"Application for return of Passport/Permit - Johan Liguaed Girebo ex ""Hardanger"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790312,B13,1926/6486,"Application for return of Passport/Permit - Theralf Tharesen ex ""Hardanger"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790315,B13,1926/6491,"Ah Wen, Wong Fang - Arrived Melbourne per ""Tanda"" March 1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790316,B13,1926/6587,"Application for return of Passport/Permit - Anders Emil Andersson ex ""Sydic"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790318,B13,1926/6596,"Jan Bann - Expired exemption - Departed Commonwealth from Thursday Island per ""Taiping"" 30.8.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790319,B13,1926/6597,"W J Lee, colored seamen ex ""Vedic"" - Left Melbourne per ""Zealandic"" 12.1.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790320,B13,1926/6612,"Application by Mrs T Richardson for permission for her brother, David Ferguson to enter Australia",1926 - circa1926,1926,,Open,Melbourne,False,0
790321,B13,1926/6620,"Application for return of Passport/Permit - Cincotta, Ross & G Batisto ex ""Orvieto"" (Melbourne) 1.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790325,B13,1926/6621,"Application for return of Passport/Permit - Ernar Gothson Roing ex ""Anten"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790326,B13,1926/6648,"Mrs Yoki Havilland (Japanese) ex ""Mishima Maru"" 21.3.1926 - Left Commonwealth per ""Ormonde"" 12.4.1926 [9 pages] [part Box 55]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790327,B13,1926/6677,Letter from Home & Territories/Customs - Re Forwarding of books of Certificates for Exemption from Dictation Test,1926 - circa1926,1926,,Open,Melbourne,False,0
790328,B13,1926/6705,Varnanrav Chintamani - Request for permission to visit Australia,1926 - circa1926,1926,,Open,Melbourne,False,0
790329,B13,1926/6706,"Vigdor Weinreich and David Feldman (Polish) - Permission to come to Australia - Arrived per ""Cephee"" 17.3.1926",1925 - 1926,1925,1926,Open,Melbourne,False,0
790330,B13,1926/6707,"Mrs Pearl Gazzara & 5 children - Permission to come to Australia - Arrived per ""Cephee"" 17.3.1926",1925 - 1926,1925,1926,Open,Melbourne,True,5
790333,B13,1926/6708,"Samuel & Sophie Evinson and child (Russians) - Arrived per ""Cephee"" 17.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790334,B13,1926/6754,"Raymond Heading - Permission to enter Australia - Arrived per ""Beltana"" 13.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790337,B13,1926/6756,"Frederick M Shilling - Arrived Melbourne per ""Ormuz"" 28.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790338,B13,1926/6808,"Moira Jones - Arrived Melbourne per ""Port Nicholson"" - En route for Sydney 28.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790341,B13,1926/6884,"Application for return of Passport/Permit - Bengt Karl Gustaf Johansson ex ""Fennia"" (Melbourne)",1926 - circa1926,1926,,Open,Melbourne,False,0
790343,B13,1926/6886,"Iwao Murata ex ""Aki Maru"" (Sydney) 8.3.1920 - Left Commonwealth per ""Aki Maru"" 4.9.1926 [46 pages][part Box 55]",1920 - 1926,1920,1926,Open,Melbourne,False,0
790346,B13,1926/6905,"Mrs C McGlashan - Application for permission to bring her father, Michael Morris to Australia",1926 - circa1926,1926,,Open,Melbourne,True,2
790348,B13,1926/6971,Mrs M S Helsby - Requst for return of Passport,1926 - circa1926,1926,,Open,Melbourne,False,0
790349,B13,1926/6985,"Mrs L Bailey ex ""Oronsay"" 28.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790350,B13,1926/6994,"Hong Foong ex ""Victoria"" (Sydney) 20.4.1924 - Left Commonwealth per ""Aki Maru"" 6.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790352,B13,1926/6996,"Sarah David, colored servant - Left Commonwealth per ""Sophocles"" 18.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790353,B13,1926/7047,Charles Burland - Request for forms for Passports,1926 - circa1926,1926,,Open,Melbourne,False,0
790356,B13,1926/7072,"Atto di Chiamata forms for Italian passengers per ""Oronsay"" 28.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790357,B13,1926/7085,"Sante Arboit ex ""Moncalieri"" 1922 - Left Commonwealth per ""Ormonde"" 8.4.1926 - Re Passport",1926 - circa1926,1926,,Open,Melbourne,False,0
790359,B13,1926/7086,"Passport for Mr Hrant Bakirgian (Persian) - Left per ""Oransay"" 20.4.1926  [7 pp]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790360,B13,1926/7087,"Reports & correspondence relative to bringing Ch Doon to Australia to assist firm of Chung Kee & Co.- Arrived Melbourne per ""St Albans"" 1.12.1923 - Left Commonwealth per ""Changta"" 1.8.1926 [66 pages]",1922 - 1926,1922,1926,Open,Melbourne,False,0
790362,B13,1926/7096,"Application for return of Passport/Permit - Archie Horka ex ""Hargroom"" (Melbourne) 25.12.1925",1926 - circa1926,1926,,Open,Melbourne,False,0
790363,B13,1926/7171,"Restricted persons arriving by ""City of Palermo""",1926 - circa1926,1926,,Open,Melbourne,False,0
790364,B13,1926/7184,"Dube - Ex ""Doonholm"" 4.4.1926 - Left for Nauru same vessel 17.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790366,B13,1926/7212,"Fong Way Tai ex ""Arafura"" February 1924 - Left Commonwealth per ""Changte"" 29.11.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790369,B13,1926/7261,"Proceedings regarding stowaway James Royal ex SS ""Hardanger""",1925 - circa1926,1925,,Open,Melbourne,False,0
790370,B13,1926/7315,Vitanza Antonio - Re OBtaining duplicate receipt for Passport,1926 - circa1926,1926,,Open,Melbourne,False,0
790371,B13,1926/7317,"Miss Sarah Anderson ex ""Van Overstraten"" 11.3.1920 - Re New Passport",1926 - circa1926,1926,,Open,Melbourne,False,0
790374,B13,1926/7380,Ah Hing - Application for Certificate for Exemption from Dictation Test,1926 - circa1926,1926,,Open,Melbourne,False,0
790376,B13,1926/7390,"George Nye - Left Melbourne per ""Jervis Bay"" - Entered hospital at Fremantle - Left Fremantle per ""Hobson's Bay"" 10.6.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790377,B13,1926/7401,"Michael Steten ex ""Buchanness"" - Death in Melbourne Hospital",1926 - circa1926,1926,,Open,Melbourne,False,0
790380,B13,1926/7419,"Forty-eight Filipinos ex ""Manuka"" on board ""Tanda"" on departure from Thursday Island 25.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790381,B13,1926/7420,Mrs Alla Tarasovna Kanevskaya and son Peter - Re Permission for entry into Australia,1926 - circa1926,1926,,Open,Melbourne,False,0
790382,B13,1926/7437,"Shong Lee - Permitted to land at Melbourne 19.4.1926 ex ""Tango Maru""",1926 - circa1926,1926,,Open,Melbourne,False,0
790384,B13,1926/7445,"Mrs Brigid Agnes Kennett's passport given to her on ""Ormonde"" prior to sailing 6.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790385,B13,1926/7512,"Restricted passengers, ""Diogenes"" 12.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790386,B13,1926/7545,"Thomas Young ex ""Berrima"" 31.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790388,B13,1926/7571,"Zolman Fundaminsky and 2 children (Palestinians) - Arrived per ""Oronsay"" 28.3.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790389,B13,1926/7596,"Dimitri T Gorinyas ex ""Dupleix"" - Re Passport  [2 pp]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790392,B13,1926/7597,"Re Thumbprints of colored persons departing on ""Regina d'Italia"" 3.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790460,B13,1926/7610,John Reinitz and wife Margaret - Permission to enter Australia,1926 - circa1926,1926,,Open,Melbourne,False,0
790462,B13,1926/7643,"W G Hallett (DBS) ex ""Opwa"" - Left Commonwealth per ""Cornwall""",1926 - circa1926,1926,,Open,Melbourne,False,0
790463,B13,1926/7644,"William McKee, crew member ""Orari"" - Left in Melbourne Hospital with appendicitis",1926 - circa1926,1926,,Open,Melbourne,False,0
790464,B13,1926/7646,"Alien tourists, ex ""Manuka"" - Permitted to retain Passports",1926 - circa1926,1926,,Open,Melbourne,False,0
790465,B13,1926/7802,"Passengers under Immigration Act ex ""Orama""",1926 - circa1926,1926,,Open,Melbourne,False,0
790466,B13,1926/7803,"""Moreton Bay"" April 1925 - Re Crew list",1926 - circa1926,1926,,Open,Melbourne,False,0
790467,B13,1926/7831,"Wong Wah Wing (Chinese student) ex ""St Albans"" 12.12.1921 - Left per ""Tango Maru"" 23.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790469,B13,1926/7832,"Thomas E Gregorio - Arrived per ""Barrabool"" 16.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790470,B13,1926/7833,"Marie Gibson - Arrived per ""Baradine"" 11.6.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790472,B13,1926/7834,"Mrs Lilian Haynes - Arrived per ""Hobson's Bay"" 6.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790475,B13,1926/7835,"Frederick W Mayos - Arrived per ""Barrabool"" 16.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790477,B13,1926/7836,"David John Owen - Arrived per ""Demosthenes"" 24.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790480,B13,1926/7847,"Wong Kwing Shao (Chinese student) ex ""Victoria 24.5.1921 - Left Commonwealth per ""Taiping"" 21.8.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790482,B13,1926/7848,"Margaret Cherry - Arrived per ""Themistocles"" 8.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790483,B13,1926/7957,"Andrew Queen ex ""Largs Bay"" 27.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790485,B13,1926/7967,"Charles Toward, passenger ""Giogenes"" - Re Restriction",1926 - circa1926,1926,,Open,Melbourne,False,0
790486,B13,1926/8052,"Mrs May and Miss Freda Collins ex ""Orama""",1926 - circa1926,1926,,Open,Melbourne,True,8
790489,B13,1926/8053,"Morris Cainer ex ""Largs Bay"" 27.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790490,B13,1926/8055,"Daniel Kelly ex ""Diogenes"" 12.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790491,B13,1926/8092,"Atto di Chiamata forms for Italian passengers ex""Caprera"" 12.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790492,B13,1926/8094,"Chung Set (Chinese student) ex ""Victoria"" 22.21924 - Departure from Commonwealth per ""Tanda"" 8.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790495,B13,1926/8095,"Dr A Beva Sagayan and wife - Indian passengers ex""City of Palermo"" - Departure per ""Suva"" 8.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790498,B13,1926/8096,"Chinese passengers ex ""Tanda""",1926 - circa1926,1926,,Open,Melbourne,False,0
790500,B13,1926/8097,"Yoan Hoon Kwong (Chinese student) ex ""Tanda"" 4.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790501,B13,1926/8122,"Reboe (Javanese fireman) ex ""Tasman"" - Death at sea",1926 - circa1926,1926,,Open,Melbourne,False,0
790502,B13,1926/8123,"Jois Vlachos ex ""Ville de Verdun"" (Melbourne) February 1925  [3 pp]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790504,B13,1926/8143,"Reports of Medical Officer and Boarding Inspector - Re Ellen Morris ""Diogenes""",1926 - circa1926,1926,,Open,Melbourne,False,0
790506,B13,1926/8154,"Namat Khan and Shar Khan - Arrived per ""Mooltan"" 21.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790507,B13,1926/8166,"Maurice Epstein - SIgned off ""Bendigo"" (Melbourne) 10.2.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790509,B13,1926/8190,"Archie George White - Permit to leave Australia per ""Canadian Cruiser""",1926 - circa1926,1926,,Open,Melbourne,False,0
790511,B13,1926/8191,"James Robert Francis - Cook, S.S.""Huia"" - Entered Melbourne Hospital for treatment - Left Commonwealth per ""Huia"" 3.9.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790514,B13,1926/8211,"Mololak Mesh ex ""City of Palermo"" - Left behind to join ""Walton Hall"" - Left Commonwealth 27.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790515,B13,1926/8215,"Eliza (Native servant) - Re Departure per ""Ormuz"" 26.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790516,B13,1926/8216,"John Murrell and W Jeffrey, crew members ""Balranald"" - Hospital treatment/expenses",1926 - circa1926,1926,,Open,Melbourne,False,0
790517,B13,1926/8217,"Coloured passengers ex ""Tango Maru""",1926 - circa1926,1926,,Open,Melbourne,False,0
790518,B13,1926/8218,"Amah (Chinese) Lee Ah Ming - Re Departure per ""Tasman"" 26.4.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790519,B13,1926/8219,"Saveas Symeon and Guela Yoffa ex ""Cephee"" 17.3.1926  [3 pp]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790521,B13,1926/8245,"Loo Moon (Chinese) ex ""St Albans"" - Issue of Certificate for Exemption from Dictation Test",1926 - circa1926,1926,,Open,Melbourne,False,0
790522,B13,1926/8375,"Ng Wing Way ex ""Victoria"" 20.1.1923 - Left Commonwealth per ""Arafura"" 27.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790523,B13,1926/8386,"John O'Connor - Stowaway ex S.S.""John Craig""",1926 - circa1926,1926,,Open,Melbourne,False,0
790524,B13,1926/8396,"Albert Johnson, coloured boxed ex ""Jervis Bay"" - Left Commonwealth per ""Jervis Bay"" 30.9.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790525,B13,1926/8526,"Application for return of Passport/Permit - Carl J H Doveokosen, ex ""Zinal"" (Melbourne) 22.1.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790529,B13,1926/8611,"Transfer of 6 men from ""Mooltan"" to ""Moldavia"" - Left Commonwealth 4.5.1926",1926 - circa1926,1926,,Open,Melbourne,False,0
790532,B13,1926/8634,"Lew Kee Chung (Chinese) ex ""Taiyuan"" 1900 - Re Issue of Certificate for Exemption from Dictation Test",1914 - 1926,1914,1926,Open,Melbourne,False,0
790535,B13,1926/8691,"Samuel Ah Quon - Re Issue of Certificate for Exemption from Dictation Test - Sailed to China per ""Taiping"" without papers",1926 - circa1926,1926,,Open,Melbourne,False,0
790536,B13,1926/8814,"Dimitri A Condoullas ex ""Pollenzo"" - Re Return of Passport  [2 pp]",1926 - 1926,1926,1926,Open,Melbourne,False,0
790538,B13,1926/8820,"Kenneth Whiting - Deportee ""Jervis Bay""",1926 - circa1926,1926,,Open,Melbourne,False,0
